Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month Name,Profit Margin
CA-2016-134180,04-02-2029,07-11-2016,Standard Class,JP-16135,Julie Prescott,Philadelphia,Pennsylvania,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.00,1.00,0.20,14.40,2029,February,0.2
CA-2014-166730,05-02-2029,01-01-2015,First Class,DD-13570,Dorothy Dickinson,Memphis,Tennessee,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.13,1.00,0.20,-8.80,2029,February,-0.225
CA-2017-157469,06-02-2029,07-12-2017,Standard Class,ES-14080,Erin Smith,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.73,9.00,0.20,1.73,2029,February,0.0875
CA-2017-122308,07-02-2029,28-03-2017,Standard Class,MV-17485,Mark Van Huff,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.76,2.00,0.10,60.39,2029,February,0.222222222
US-2014-149034,08-02-2029,21-11-2014,First Class,RD-19900,Ruben Dartt,Philadelphia,Pennsylvania,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.50,1.00,0.20,-1.19,2029,February,-0.025
CA-2017-159226,09-02-2029,27-04-2017,Second Class,RL-19615,Rob Lucas,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.98,7.00,0.15,28.41,2029,February,0.082352941
CA-2017-156622,10-02-2029,26-11-2017,First Class,JP-15460,Jennifer Patt,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.29,7.00,0.20,12.70,2029,February,0.35
CA-2014-119529,11-02-2029,05-11-2014,Second Class,DM-13345,Denise Monton,Orange,New Jersey,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2.00,0.00,2.82,2029,February,0.49
CA-2015-150413,12-02-2029,24-10-2015,Second Class,CS-11860,Cari Schnelling,Dallas,Texas,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1.00,0.80,-2.84,2029,February,-1.65
CA-2014-108182,13-02-2029,10-02-2014,Second Class,DL-13315,Delfina Latchford,Romeoville,Illinois,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.95,2.00,0.80,-14.77,2029,February,-1.65
CA-2016-110898,14-02-2029,12-03-2016,Standard Class,LC-16870,Lena Cacioppo,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,3.00,0.80,-6.30,2029,February,-2.7
CA-2015-123092,15-02-2029,07-12-2015,Standard Class,JG-15115,Jack Garza,Jacksonville,North Carolina,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.95,3.00,0.20,12.67,2029,February,0.1625
US-2015-128587,16-02-2029,30-12-2015,Standard Class,HM-14860,Harry Marie,Springfield,Missouri,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2.00,0.00,3.78,2029,February,0.39
US-2017-139577,17-02-2029,06-10-2017,Standard Class,TN-21040,Tanja Norvell,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5.00,0.00,22.00,2029,February,0.21
CA-2017-159100,18-02-2029,21-10-2017,Standard Class,VP-21760,Victoria Pisteka,Columbia,Tennessee,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.53,2.00,0.20,4.40,2029,February,0.2375
CA-2014-109043,19-02-2029,17-08-2014,First Class,CS-12355,Christine Sundaresam,Hollywood,Florida,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5.00,0.20,29.69,2029,February,0.325
US-2017-116491,20-02-2029,13-11-2017,First Class,PG-18820,Patrick Gardner,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.18,2.00,0.20,12.31,2029,February,0.35
CA-2017-122763,21-02-2029,20-03-2017,Same Day,HG-14845,Harry Greene,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.70,2.00,0.20,19.14,2029,February,0.3375
CA-2017-137785,22-02-2029,17-05-2017,Standard Class,MH-18115,Mick Hernandez,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5.00,0.30,-124.43,2029,February,-0.271428571
CA-2014-133389,23-02-2029,22-06-2014,Same Day,TB-21280,Toby Braunhardt,Phoenix,Arizona,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3.00,0.70,-6.03,2029,February,-0.733333333
CA-2014-103807,24-02-2029,09-12-2014,Standard Class,EM-13825,Elizabeth Moffitt,Sandy Springs,Georgia,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1.00,0.00,0.83,2029,February,0.14
CA-2015-102855,25-02-2029,06-04-2015,Same Day,JF-15415,Jennifer Ferguson,Spokane,Washington,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6.00,0.00,26.39,2029,February,0.11
CA-2017-107825,26-02-2029,18-11-2017,Same Day,NB-18655,Nona Balk,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.00,0.00,24.98,2029,February,0.27
CA-2017-106047,27-02-2029,18-07-2017,Standard Class,CS-11860,Cari Schnelling,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.82,1.00,0.20,1.19,2029,February,0.3125
CA-2017-127803,28-02-2029,23-05-2017,Standard Class,ND-18460,Neil Ducich,Huntsville,Alabama,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4.00,0.00,12.82,2029,February,0.49
CA-2015-137071,01-03-2029,21-12-2015,First Class,ED-13885,Emily Ducich,Houston,Texas,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.80,2.00,0.20,21.42,2029,March,0.2125
CA-2016-121447,02-03-2029,22-02-2016,First Class,EA-14035,Erin Ashbrook,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.80,7.00,0.00,66.54,2029,March,0.49
CA-2017-143084,03-03-2029,22-03-2017,Standard Class,BP-11050,Barry Pond,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.90,5.00,0.00,3.75,2029,March,0.27
CA-2016-131639,04-03-2029,23-12-2016,Standard Class,NS-18640,Noel Staavos,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.49,2.00,0.20,4.38,2029,March,0.325
CA-2016-161361,05-03-2029,28-03-2016,Second Class,MV-17485,Mark Van Huff,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3.00,0.00,8.64,2029,March,0.49
CA-2014-100706,06-03-2029,18-12-2014,Second Class,LE-16810,Laurel Elliston,Springfield,Virginia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2.00,0.00,8.00,2029,March,0.08
CA-2015-129525,07-03-2029,20-11-2015,Standard Class,VP-21760,Victoria Pisteka,Toledo,Ohio,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13.00,0.70,-116.84,2029,March,-0.7
US-2016-141880,08-03-2029,23-08-2016,First Class,TC-21475,Tony Chapman,Fort Collins,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.33,3.00,0.20,9.83,2029,March,0.1
CA-2015-165799,09-03-2029,02-07-2015,First Class,SG-20470,Sheri Gordon,New York City,New York,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.88,1.00,0.10,1.31,2029,March,0.011111111
CA-2016-102127,10-03-2029,02-07-2016,Standard Class,VP-21760,Victoria Pisteka,New York City,New York,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3.00,0.00,9.02,2029,March,0.43
US-2016-152415,11-03-2029,22-09-2016,Standard Class,PO-18865,Patrick O'Donnell,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3.00,0.00,6.22,2029,March,0.42
CA-2014-138198,12-03-2029,23-07-2014,Standard Class,JL-15130,Jack Lebron,New Rochelle,New York,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90,2.00,0.20,4.52,2029,March,0.325
CA-2017-128041,13-03-2029,01-09-2017,Same Day,RW-19540,Rick Wilson,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.60,4.00,0.00,103.82,2029,March,0.33
CA-2017-105823,14-03-2029,26-06-2017,Standard Class,RB-19465,Rick Bensley,Detroit,Michigan,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2.00,0.00,146.39,2029,March,0.3
CA-2014-152268,15-03-2029,07-09-2014,Standard Class,SC-20095,Sanjit Chand,Fayetteville,Arkansas,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2.00,0.00,843.17,2029,March,0.47
CA-2015-148873,16-03-2029,05-10-2015,Standard Class,EM-13960,Eric Murdock,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,4.00,0.80,-4.49,2029,March,-1.5
CA-2015-166492,17-03-2029,10-04-2015,First Class,RP-19390,Resi Pölking,New York City,New York,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4.00,0.00,12.44,2029,March,0.48
CA-2017-157420,18-03-2029,21-11-2017,Same Day,HZ-14950,Henia Zydlo,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.18,3.00,0.20,-12.41,2029,March,-0.225
CA-2016-117121,19-03-2029,21-12-2016,Standard Class,AB-10105,Adrian Barton,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13.00,0.00,4946.37,2029,March,0.5
CA-2014-138177,20-03-2029,24-09-2014,Standard Class,ND-18460,Neil Ducich,Chandler,Arizona,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.92,1.00,0.50,-45.83,2029,March,-0.62
CA-2014-114335,21-03-2029,03-10-2014,Standard Class,XP-21865,Xylona Preis,Hollywood,Florida,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.09,4.00,0.20,16.85,2029,March,0.05
CA-2015-168760,22-03-2029,26-09-2015,Second Class,MM-18280,Muhammed MacIntyre,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.00,0.00,16.59,2029,March,0.27
CA-2016-168830,23-03-2029,13-11-2016,Standard Class,ML-17395,Marina Lichtenstein,San Francisco,California,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3.00,0.00,163.19,2029,March,0.34
CA-2017-137463,24-03-2029,20-12-2017,Second Class,KM-16225,Kalyca Meade,Sunnyvale,California,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98,2.00,0.20,2.24,2029,March,0.375
CA-2014-124513,25-03-2029,25-09-2014,Standard Class,SL-20155,Sara Luxemburg,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3.00,0.00,17.17,2029,March,0.26
CA-2015-165554,26-03-2029,22-05-2015,Standard Class,AJ-10780,Anthony Jacobs,Los Angeles,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2.00,0.00,5.32,2029,March,0.49
CA-2014-141838,27-03-2029,31-03-2014,Second Class,DK-12835,Damala Kotsonis,San Francisco,California,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2.00,0.00,0.84,2029,March,0.25
CA-2017-117009,28-03-2029,28-09-2017,Standard Class,BK-11260,Berenike Kampe,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2.00,0.00,6.15,2029,March,0.28
CA-2015-128993,29-03-2029,17-09-2015,Second Class,CC-12670,Craig Carreira,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2.00,0.00,8.57,2029,March,0.39
CA-2015-160227,30-03-2029,04-11-2015,First Class,ED-13885,Emily Ducich,New York City,New York,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11.00,0.10,553.39,2029,March,0.211111111
CA-2015-149097,31-03-2029,24-10-2015,Standard Class,SV-20785,Stewart Visinsky,Los Angeles,California,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7.00,0.00,23.92,2029,March,0.32
CA-2016-132304,01-04-2029,18-06-2016,Standard Class,AR-10825,Anthony Rawles,Seattle,Washington,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7.00,0.00,334.55,2029,April,0.3
CA-2015-136420,02-04-2029,21-11-2015,First Class,CS-12250,Chris Selesnick,San Diego,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.70,4.00,0.20,33.64,2029,April,0.375
CA-2016-101623,03-04-2029,06-03-2016,Standard Class,RR-19525,Rick Reed,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6.00,0.00,18.24,2029,April,0.5
US-2014-151015,04-04-2029,20-10-2014,Standard Class,BD-11500,Bradley Drucker,Chicago,Illinois,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.19,13.00,0.20,100.69,2029,April,0.3125
CA-2017-152968,05-04-2029,30-05-2017,Standard Class,BM-11785,Bryan Mills,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2.00,0.00,6.92,2029,April,0.3
CA-2016-150077,06-04-2029,10-02-2016,Standard Class,MS-17365,Maribeth Schnelling,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.00,0.00,23.52,2029,April,0.26
CA-2016-106278,07-04-2029,05-09-2016,Second Class,BM-11140,Becky Martin,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3.00,0.20,-2.70,2029,April,-0.0125
CA-2017-147550,08-04-2029,05-12-2017,First Class,KE-16420,Katrina Edelman,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35,3.00,0.20,2.70,2029,April,0.2375
CA-2015-136105,09-04-2029,16-06-2015,Standard Class,SZ-20035,Sam Zeldin,Columbus,Indiana,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2.00,0.00,6.88,2029,April,0.28
CA-2016-142524,10-04-2029,08-09-2016,Standard Class,MB-18085,Mick Brown,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.00,0.00,7.78,2029,April,0.47
CA-2014-136336,11-04-2029,26-04-2014,Standard Class,DB-13555,Dorothy Badders,Henderson,Kentucky,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6.00,0.00,0.00,2029,April,0
US-2015-136259,12-04-2029,08-11-2015,First Class,CB-12415,Christy Brittain,Lakewood,Ohio,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3.00,0.70,-5.53,2029,April,-0.766666667
US-2014-124625,13-04-2029,07-11-2014,Standard Class,SP-20650,Stephanie Phelps,Omaha,Nebraska,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.00,0.00,18.89,2029,April,0.21
CA-2016-108105,14-04-2029,23-02-2016,Standard Class,GW-14605,Giulietta Weimer,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4.00,0.00,34.99,2029,April,0.11
CA-2017-166898,15-04-2029,13-09-2017,Second Class,KH-16630,Ken Heidel,Santa Ana,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6.00,0.20,17.99,2029,April,0.125
CA-2017-169005,16-04-2029,06-11-2017,Standard Class,BG-11035,Barry Gonzalez,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2.00,0.00,1.45,2029,April,0.26
CA-2015-104038,17-04-2029,08-02-2015,First Class,LO-17170,Lori Olson,Suffolk,Virginia,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3.00,0.00,2.93,2029,April,0.02
CA-2016-126102,18-04-2029,12-09-2016,Second Class,DV-13465,Dianna Vittorini,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2.00,0.20,89.95,2029,April,0.325
CA-2016-143406,19-04-2029,30-09-2016,Standard Class,LR-17035,Lisa Ryan,Houston,Texas,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03,2.00,0.80,-251.19,2029,April,-2.7
CA-2015-150308,20-04-2029,20-12-2015,Standard Class,RR-19525,Rick Reed,Cary,North Carolina,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.17,3.00,0.20,21.54,2029,April,0.0875
CA-2016-131093,21-04-2029,20-09-2016,Second Class,TS-21610,Troy Staebel,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.40,5.00,0.20,-62.77,2029,April,-0.2125
US-2017-148831,22-04-2029,15-10-2017,First Class,AH-10210,Alan Hwang,Louisville,Kentucky,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8.00,0.00,104.57,2029,April,0.3
CA-2015-162950,23-04-2029,03-07-2015,Second Class,DW-13585,Dorothy Wardle,Troy,Ohio,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3.00,0.20,5.44,2029,April,0.35
US-2015-132836,24-04-2029,05-06-2015,Standard Class,AJ-10945,Ashley Jarboe,Detroit,Michigan,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2.00,0.00,83.99,2029,April,0.28
US-2014-158365,25-04-2029,17-04-2014,Standard Class,SV-20785,Stewart Visinsky,Bloomington,Indiana,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.40,5.00,0.00,15.55,2029,April,0.48
CA-2017-152933,26-04-2029,16-10-2017,Standard Class,MG-17650,Matthew Grinstein,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.54,7.00,0.20,27.72,2029,April,0.075
CA-2015-163181,27-04-2029,12-11-2015,Standard Class,AB-10105,Adrian Barton,Houston,Texas,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3.00,0.20,5.32,2029,April,0.225
CA-2015-132941,28-04-2029,28-05-2015,First Class,MM-18280,Muhammed MacIntyre,Haltom City,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.37,2.00,0.20,1.68,2029,April,0.075
CA-2014-132010,29-04-2029,15-10-2014,First Class,MA-17995,Michelle Arnett,Richmond,Virginia,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.40,5.00,0.00,17.47,2029,April,0.48
CA-2016-135461,30-04-2029,10-02-2016,Second Class,EB-13975,Erica Bern,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5.00,0.20,39.00,2029,April,0.0625
CA-2017-153045,01-05-2029,24-01-2017,Second Class,NS-18505,Neola Schneider,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.60,2.00,0.40,-93.08,2029,May,-0.216666667
US-2016-155971,02-05-2029,12-06-2016,Standard Class,RB-19795,Ross Baird,Los Angeles,California,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7.00,0.00,10.58,2029,May,0.48
CA-2017-122007,03-05-2029,20-03-2017,Second Class,JK-15325,Jason Klamczynski,Los Angeles,California,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7.00,0.00,26.35,2029,May,0.29
CA-2017-162250,04-05-2029,24-11-2017,Same Day,PR-18880,Patrick Ryan,San Francisco,California,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1.00,0.00,3.50,2029,May,0.45
US-2016-158288,05-05-2029,28-11-2016,Second Class,EH-13945,Eric Hoffmann,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.76,9.00,0.70,-57.76,2029,May,-0.733333333
CA-2016-128916,06-05-2029,20-08-2016,Second Class,MA-17560,Matt Abelman,Houston,Texas,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.55,3.00,0.60,-3.82,2029,May,-0.4
CA-2015-157028,07-05-2029,03-12-2015,Standard Class,MA-17995,Michelle Arnett,Las Cruces,New Mexico,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2.00,0.00,3.48,2029,May,0.42
CA-2017-112473,08-05-2029,01-06-2017,Standard Class,JL-15505,Jeremy Lonsdale,Houston,Texas,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14,3.00,0.20,-11.28,2029,May,-0.225
